Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas
Cádiz,Jeremías Ledesma,PT,100,4.8,"['6', '-1', '12', '9', '7']",6,-1,12,9,7,6.6,2990000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,David Gil,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Espino,DF,97,4.1,"['2', '2', '0', '2', '3']",2,2,0,2,3,1.8,3070000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Fali,DF,58,3.4,"['-', '-', '8', '4', '2']",0,0,8,4,2,2.8,930000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Akapo,DF,52,3.7,"['9', '5', '4', '0', '-']",9,5,4,0,0,3.6,1490000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Víctor Chust,DF,58,3.3,"['5', '1', '2', '2', '2']",5,1,2,2,2,2.4,1640000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Varazdat Haroyan,DF,48,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,520000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Iza Carcelén,DF,48,3.0,"['-', '-', '-', '-', '1']",0,0,0,0,1,0.2,870000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Luis Hernández,DF,30,4.5,"['5', '1', '6', '4', '-']",5,1,6,4,0,3.2,1780000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Arzamendia,DF,15,2.5,"['-', '-', '2', '-', '2']",0,0,2,0,2,0.8,470000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Cala,DF,30,1.8,"['-', '-', '-', '-', '0']",0,0,0,0,0,0.0,490000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Raúl Parra,DF,3,1.5,"['-', '-', '3', '-', '0']",0,0,3,0,0,0.6,210000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Álex Fernández,MD,52,3.6,"['-', '3', '2', '5', '2']",0,3,2,5,2,2.4,1650000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Jens Jonsson,MD,48,4.0,"['-', '-', '6', '-', '-']",0,0,6,0,0,1.2,920000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Tomás Alarcón,MD,45,4.1,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1280000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Salvi,MD,52,3.3,"['-', '-', '2', '-', '2']",0,0,2,0,2,0.8,900000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Rubén Alcaraz,MD,30,6.2,"['4', '2', '-', '4', '-']",4,2,0,4,0,2.0,5230000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Iván Alejo,MD,27,3.9,"['2', '11', '4', '7', '11']",2,11,4,7,11,7.0,840000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Alberto Perea,MD,24,2.7,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,700000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Fede San Emeterio,MD,30,2.7,"['1', '1', '2', '0', '4']",1,1,2,0,4,1.6,740000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Álvaro Bastida,MD,6,2.0,"['-2', '-', '4', '3', '-']",-2,0,4,3,0,1.0,300000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,José Mari,MD,3,2.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,440000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Kike Carrasco,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Negredo,DL,64,5.1,"['6', '4', '-', '11', '14']",6,4,0,11,14,7.0,6410000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Choco Lozano,DL,64,4.1,"['1', '2', '-', '4', '1']",1,2,0,4,1,1.6,2960000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Lucas Pérez,DL,67,3.9,"['3', '4', '7', '11', '2']",3,4,7,11,2,5.4,4870000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Sobrino,DL,45,2.9,"['2', '2', '0', '8', '2']",2,2,0,8,2,2.8,1380000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Idrissi,DL,27,4.2,"['2', '4', '-', '6', '-']",2,4,0,6,0,2.4,2610000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Iván Chapela,DL,12,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,340000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Cádiz,Florin Andone,DL,3,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,420000,96.6,46,41,64,80,57,57.6,46870000,Sevilla,Sevilla,121.2,50,104,46,81,52,66.6,107330000,17,3
Elche,Édgar Badía,PT,64,5.0,"['5', '5', '9', '9', '10']",5,5,9,9,10,7.6,2500000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Kiko Casilla,PT,36,4.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,460000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Johan Mojica,DF,91,4.3,"['-', '8', '12', '6', '5']",0,8,12,6,5,6.2,4230000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Enzo Roco,DF,76,3.8,"['-', '4', '8', '5', '-']",0,4,8,5,0,3.4,1570000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Helibelton Palacios,DF,61,3.5,"['4', '3', '-', '1', '-']",4,3,0,1,0,1.6,750000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Bigas,DF,45,4.7,"['3', '-', '12', '-', '-']",3,0,12,0,0,3.0,910000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Diego González,DF,55,2.5,"['2', '1', '-', '4', '4']",2,1,0,4,4,2.2,830000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Gonzalo Verdú,DF,45,3.4,"['-', '3', '5', '4', '4']",0,3,5,4,4,3.2,1020000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Barragán,DF,33,2.7,"['-', '-', '-', '2', '5']",0,0,0,2,5,1.4,370000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Lucas Olaza,DF,3,3.0,"['4', '-', '-', '3', '-']",4,0,0,3,0,1.4,990000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,John Donald,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Fidel,MD,82,4.6,"['2', '1', '7', '3', '-']",2,1,7,3,0,2.6,4220000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Tete Morente,MD,48,3.9,"['1', '2', '2', '10', '2']",1,2,2,10,2,3.4,2620000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Josan,MD,21,3.5,"['9', '4', '6', '8', '2']",9,4,6,8,2,5.8,1350000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Gumbau,MD,48,3.4,"['-', '2', '4', '-', '4']",0,2,4,0,4,2.0,1000000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Omar Mascarell,MD,79,3.2,"['6', '2', '4', '8', '7']",6,2,4,8,7,5.4,1080000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Raúl Guti,MD,45,2.3,"['1', '3', '1', '2', '-']",1,3,1,2,0,1.4,770000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Iván Marcone,MD,27,2.7,"['4', '-', '-', '-', '3']",4,0,0,0,3,1.4,490000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Piatti,MD,6,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,380000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Kike Pérez,MD,6,2.6,"['2', '-', '2', '-', '-']",2,0,2,0,0,0.8,370000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Pastore,MD,15,2.3,"['-', '1', '3', '-2', '-']",0,1,3,-2,0,0.4,780000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Lucas Boyé,DL,64,5.3,"['3', '-', '-', '-', '8']",3,0,0,0,8,2.2,5250000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Pere Milla,DL,42,4.1,"['2', '2', '2', '2', '2']",2,2,2,2,2,2.0,4770000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Guido Carrillo,DL,24,3.2,"['2', '9', '-', '-', '4']",2,9,0,0,4,3.0,1110000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Elche,Ezequiel Ponce,DL,12,3.2,"['5', '2', '2', '2', '-']",5,2,2,2,0,2.2,1520000,84.7,55,52,79,67,60,62.6,39580000,Osasuna,Osasuna,81.6,43,68,41,57,42,50.2,55480000,14,9
Celta Vigo,Matías Dituro,PT,100,4.8,"['8', '0', '8', '1', '5']",8,0,8,1,5,4.4,4140000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Rubén Blanco,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Javi Galán,DF,97,4.3,"['7', '1', '6', '3', '6']",7,1,6,3,6,4.6,4690000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Aidoo,DF,76,3.5,"['3', '4', '5', '4', '8']",3,4,5,4,8,4.8,1990000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Néstor Araujo,DF,73,3.1,"['-', '4', '4', '5', '4']",0,4,4,5,4,3.4,1680000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Hugo Mallo,DF,64,4.1,"['-', '-', '-', '-', '13']",0,0,0,0,13,2.6,2710000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Jeison Murillo,DF,36,3.2,"['1', '-', '2', '-', '-']",1,0,2,0,0,0.6,1000000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Kevin Vázquez,DF,33,4.5,"['2', '7', '6', '2', '-']",2,7,6,2,0,3.4,1270000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Carlos Domínguez,DF,9,3.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,José Fontán,DF,9,1.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,370000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Denis Suárez,MD,88,4.7,"['5', '5', '5', '4', '3']",5,5,5,4,3,4.4,5370000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Brais Méndez,MD,94,4.6,"['2', '4', '8', '2', '4']",2,4,8,2,4,4.0,4720000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Fran Beltrán,MD,82,4.4,"['3', '6', '12', '4', '3']",3,6,12,4,3,5.6,4150000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Franco Cervi,MD,55,4.1,"['5', '4', '5', '2', '7']",5,4,5,2,7,4.6,3740000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Nolito,MD,42,2.7,"['8', '-', '2', '3', '4']",8,0,2,3,4,3.4,2030000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Renato Tapia,MD,36,3.0,"['4', '-', '2', '-', '2']",4,0,2,0,2,1.6,1190000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Augusto Solari,MD,6,1.7,"['-', '1', '-', '2', '1']",0,1,0,2,1,0.8,440000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Orbelín Pineda,MD,0,2.0,"['5', '-', '-', '2', '-']",5,0,0,2,0,1.4,1260000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Gabriel Veiga,MD,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Hugo Álvarez,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Holsgrove,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Alfonso González,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,360000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Iago Aspas,DL,94,7.3,"['5', '3', '10', '2', '7']",5,3,10,2,7,5.4,16890000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Santi Mina,DL,88,4.8,"['2', '3', '3', '4', '10']",2,3,3,4,10,4.4,6210000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Thiago Galhardo,DL,15,2.9,"['2', '2', '-', '3', '4']",2,2,0,3,4,2.2,1870000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Íker Losada,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Miguel Rodríguez,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Celta Vigo,Lautaro de León,DL,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000,76.8,62,44,78,43,81,61.6,68300000,Granada,Granada,88.7,65,48,44,65,44,53.2,47480000,12,18
Sevilla,Bono,PT,82,5.4,"['8', '3', '0', '4', '-']",8,3,0,4,0,3.0,4570000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Dmitrovic,PT,15,5.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,940000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Javi Díaz,PT,3,2.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,210000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Diego Carlos,DF,88,5.6,"['7', '14', '2', '2', '8']",7,14,2,2,8,6.6,7470000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Marcos Acuña,DF,64,5.4,"['-', '-', '2', '2', '2']",0,0,2,2,2,1.2,5870000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Kounde,DF,79,5.0,"['6', '7', '4', '11', '-']",6,7,4,11,0,5.6,8040000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Jesús Navas,DF,48,4.8,"['2', '6', '1', '2', '-']",2,6,1,2,0,2.2,6320000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Gonzalo Montiel,DF,39,3.9,"['2', '-', '-', '2', '2']",2,0,0,2,2,1.2,1510000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Augustinsson,DF,27,3.2,"['4', '4', '3', '1', '-']",4,4,3,1,0,2.4,770000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Rekik,DF,33,3.4,"['2', '-', '-', '-', '4']",2,0,0,0,4,1.2,910000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,José Ángel Carmona,DF,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Rakitic,MD,70,5.8,"['1', '11', '10', '10', '9']",1,11,10,10,9,8.2,8200000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Joan Jordan,MD,82,4.1,"['5', '6', '2', '4', '4']",5,6,2,4,4,4.2,5330000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Papu Gómez,MD,45,4.8,"['-', '11', '2', '4', '4']",0,11,2,4,4,4.2,4540000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Fernando Reges,MD,64,4.3,"['-', '-', '-', '-', '5']",0,0,0,0,5,1.0,3410000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Delaney,MD,36,4.4,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,2950000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Óliver Torres,MD,30,3.5,"['-', '6', '2', '1', '6']",0,6,2,1,6,3.0,1570000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Gudelj,MD,21,3.7,"['4', '2', '2', '-', '-']",4,2,2,0,0,1.6,930000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Pedro Ortiz,MD,0,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Luismi Cruz,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Juanlu Sánchez,MD,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Rafa Mir,DL,52,4.2,"['2', '9', '-1', '4', '2']",2,9,-1,4,2,3.2,6160000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Ocampos,DL,64,4.6,"['0', '10', '2', '12', '6']",0,10,2,12,6,6.0,7520000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Erik Lamela,DL,21,5.5,"['2', '4', '8', '-', '-']",2,4,8,0,0,2.8,5820000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,En-Nesyri,DL,33,3.4,"['2', '2', '-', '2', '-']",2,2,0,2,0,1.2,5230000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Jesús Corona,DL,27,4.8,"['2', '8', '5', '16', '-2']",2,8,5,16,-2,5.8,7690000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Munir El Haddadi,DL,12,3.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1000000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Suso,DL,18,3.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,920000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Martial,DL,21,2.3,"['1', '1', '2', '-', '-']",1,1,2,0,0,0.8,8030000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
Sevilla,Iván Romero,DL,6,1.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17
