Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_Actual,J_1,J_2,J_3,J_4,Avg_last_5_games,Value,Squad_Average_Points,J_Actual_Squad_Points,J_1_Squad_Points,J_2_Squad_Points,J_3_Squad_Points,J_4_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_Actual_Vs_Squad_Points,J_1_Vs_Squad_Points,J_2_Vs_Squad_Points,J_3_Vs_Squad_Points,J_4_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Target
Betis,Luiz Felipe,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,4500000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,0.0
Betis,Fekir,MD,100,6.0,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4,14950000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,7.0
Betis,William Carvalho,MD,100,5.5,"['7', '4', 0, 0, 0]",7,4,0,0,0,2.2,5260000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,9.0
Betis,Guido Rodríguez,MD,100,5.5,"['9', '2', 0, 0, 0]",9,2,0,0,0,2.2,7510000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,7.0
Betis,Rober González,MD,0,4.0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,580000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,5.0
Betis,Aitor Ruibal,MD,100,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,1300000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,5.0
Betis,Rodrigo Sánchez,MD,100,3.0,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,1070000,51.0,68,36,0,0,0,20.8,53780000,Osasuna,Osasuna,76.0,63,81,0,0,0,28.8,57930000,3,4,6.0
R. Sociedad,Alex Remiro,PT,100,3.0,"['7', '-1', 0, 0, 0]",7,-1,0,0,0,1.2,5110000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,7.0
R. Sociedad,Andoni Zubiaurre,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,160000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Zubeldia,DF,100,3.5,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4,1680000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,5.0
R. Sociedad,Le Normand,DF,100,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,6480000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,6.0
R. Sociedad,Aritz Elustondo,DF,100,3.0,"['6', '0', 0, 0, 0]",6,0,0,0,0,1.2,3690000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,6.0
R. Sociedad,Diego Rico,DF,50,3.0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,2450000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,3.0
R. Sociedad,Gorosabel,DF,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,2030000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Aihen Muñoz,DF,50,0.5,"['2', '-1', 0, 0, 0]",2,-1,0,0,0,0.2,800000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,2.0
R. Sociedad,Jon Pacheco,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,380000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Álex Sola,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,300000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Mikel Merino,MD,100,8.5,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4,11050000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,11.0
R. Sociedad,Kubo,MD,100,6.0,"['9', '3', 0, 0, 0]",9,3,0,0,0,2.4,5290000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,6.0
R. Sociedad,Silva,MD,100,5.0,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,6700000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,9.0
R. Sociedad,Brais Méndez,MD,100,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,7670000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,5.0
R. Sociedad,Zubimendi,MD,100,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,3830000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,4.0
R. Sociedad,Illarramendi,MD,0,3.0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,1510000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,3.0
R. Sociedad,Beñat Turrientes,MD,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,380000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Ander Barrenetxea,MD,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,900000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,2.0
R. Sociedad,Robert Navarro,MD,0,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,400000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Germán Valera,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,
R. Sociedad,Merquelanz,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,320000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Ander Martín,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Guevara,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,290000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,0.0
R. Sociedad,Isak,DL,100,5.0,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,9950000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,
R. Sociedad,Karrikaburu,DL,0,4.0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,590000,62.5,77,34,0,0,0,22.2,72380000,Elche,Elche,53.5,12,73,0,0,0,17.0,45720000,11,18,6.0
Villarreal,Rulli,PT,100,11.5,"['12', '11', 0, 0, 0]",12,11,0,0,0,4.6,4210000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,12.0
Villarreal,Pepe Reina,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,910000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Juan Foyth,DF,100,6.5,"['3', '10', 0, 0, 0]",3,10,0,0,0,2.6,4390000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,4.0
Villarreal,Alfonso Pedraza,DF,100,6.0,"['4', '8', 0, 0, 0]",4,8,0,0,0,2.4,3730000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,4.0
Villarreal,Albiol,DF,100,5.5,"['4', '7', 0, 0, 0]",4,7,0,0,0,2.2,4490000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,3.0
Villarreal,Pau Torres,DF,100,5.0,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0,8180000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,3.0
Villarreal,Aïssa Mandi,DF,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,1050000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,2.0
Villarreal,Jorge Cuenca,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1240000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Kiko Femenía,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1230000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Álex Baena,MD,0,11.5,"['19', '4', 0, 0, 0]",19,4,0,0,0,4.6,2940000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,19.0
Villarreal,Parejo,MD,100,9.0,"['10', '8', 0, 0, 0]",10,8,0,0,0,3.6,16360000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,10.0
Villarreal,Yéremi Pino,MD,100,7.5,"['7', '8', 0, 0, 0]",7,8,0,0,0,3.0,8690000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,7.0
Villarreal,Capoue,MD,100,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,6000000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,5.0
Villarreal,Coquelin,MD,50,4.0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,3730000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,6.0
Villarreal,Samu Chukwueze,MD,0,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,3810000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,5.0
Villarreal,Lo Celso,MD,50,3.0,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6,8770000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Morlanes,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,650000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Alberto Moreno,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1020000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Carlo Adriano,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Trigueros,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2820000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,0.0
Villarreal,Nicolas Jackson,DL,100,6.0,"['10', '2', 0, 0, 0]",10,2,0,0,0,2.4,3080000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,10.0
Villarreal,Gerard Moreno,DL,100,4.0,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6,17440000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,2.0
Villarreal,Morales,DL,0,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,7150000,91.5,94,84,0,0,0,35.6,112220000,Getafe,Getafe,26.0,31,26,0,0,0,11.4,61380000,1,20,2.0
Valencia,Mamardashvili,PT,100,4.0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,3130000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,6.0
Valencia,Jaume Doménech,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Thierry Correia,DF,100,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,2970000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,2.0
Valencia,Foulquier,DF,0,3.0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,1480000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,2.0
Valencia,Diakhaby,DF,100,2.5,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1820000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,3.0
Valencia,Gabriel Paulista,DF,50,5.0,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,4510000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Lato,DF,0,2.0,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,380000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,2.0
Valencia,Cristhian Mosquera,DF,0,4.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,540000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,4.0
Valencia,Jesús Vázquez,DF,100,1.5,"['3', '0', 0, 0, 0]",3,0,0,0,0,0.6,1530000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,3.0
Valencia,Gayà,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,4760000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Rubén Iranzo,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Özkacar,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,500000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Cömert,DF,50,-3.0,"['-3', '-', 0, 0, 0]",-3,0,0,0,0,-0.6,500000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,-3.0
Valencia,Carlos Soler,MD,100,7.5,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0,14340000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,10.0
Valencia,Samuel Lino,MD,100,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,4960000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,2.0
Valencia,Samu Castillejo,MD,100,3.5,"['3', '4', 0, 0, 0]",3,4,0,0,0,1.4,7540000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,3.0
Valencia,Guillamón,MD,100,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,2870000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,4.0
Valencia,Nico González,MD,0,2.5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,3610000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,3.0
Valencia,Yunus Musah,MD,100,2.5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,1520000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,5.0
Valencia,Racic,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,690000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Jesús Santiago,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,0.0
Valencia,Koba,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,300000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,
Valencia,Hugo Duro,DL,100,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,4410000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,4.0
Valencia,Maxi Gómez,DL,0,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,3420000,52.0,52,46,0,0,0,19.6,66820000,Atlético,Atlético,79.0,101,50,0,0,0,30.2,137870000,10,8,2.0
Real Valladolid,Masip,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1470000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Sergio Asenjo,PT,100,-0.5,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2,1810000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,-1.0
Real Valladolid,Jawad El Yamiq,DF,100,3.5,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4,1830000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Javi Sánchez,DF,50,5.0,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1030000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,6.0
Real Valladolid,Luis Pérez,DF,100,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1480000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,2.0
Real Valladolid,Sergio Escudero,DF,100,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,1470000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,1.0
Real Valladolid,Joaquín Fernández,DF,50,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,1280000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,1.0
Real Valladolid,Lucas Olaza,DF,0,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,720000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,1.0
Real Valladolid,Anuar,MD,50,14.0,"['-', '14', 0, 0, 0]",0,14,0,0,0,2.8,720000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Iván Sánchez,MD,50,5.0,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,2020000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,6.0
Real Valladolid,Álvaro Aguado,MD,100,4.5,"['3', '6', 0, 0, 0]",3,6,0,0,0,1.8,2520000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,3.0
Real Valladolid,Kike Pérez,MD,50,4.0,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,970000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,6.0
Real Valladolid,Monchu,MD,50,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,780000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,4.0
Real Valladolid,Roque Mesa,MD,100,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2840000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,2.0
Real Valladolid,Óscar Plano,MD,0,2.0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1570000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,2.0
Real Valladolid,Gonzalo Plata,MD,50,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,4180000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,2.0
Real Valladolid,Toni Villa,MD,50,1.0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,1550000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,1.0
Real Valladolid,Mickael Malsa,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,810000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Hugo Vallejo,MD,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Sergio León,DL,50,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,2090000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,2.0
Real Valladolid,Sergi Guardiola,DL,50,2.0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,3650000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Real Valladolid,Sekou Gassama,DL,0,2.0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,500000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,
Real Valladolid,Shon Weissman,DL,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3550000,59.5,40,53,0,0,0,18.6,39120000,Barcelona,Barcelona,89.0,71,96,0,0,0,33.4,199400000,17,5,0.0
Cádiz,Jeremías Ledesma,PT,100,5.0,"['10', '0', 0, 0, 0]",10,0,0,0,0,2.0,3710000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,10.0
Cádiz,David Gil,PT,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,180000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Luis Hernández,DF,100,7.0,"['8', '6', 0, 0, 0]",8,6,0,0,0,2.8,2690000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,8.0
Cádiz,Fali,DF,100,4.5,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8,1830000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,6.0
Cádiz,Víctor Chust,DF,100,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,1400000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,5.0
Cádiz,Zaldua,DF,100,3.0,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,2040000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,4.0
Cádiz,Arzamendia,DF,50,3.0,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,620000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,2.0
Cádiz,Espino,DF,100,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,3780000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,1.0
Cádiz,Cala,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,360000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Iza Carcelén,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Momo Mbaye,DF,0,0.0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,0.0
Cádiz,Awer Mabil,MD,50,3.0,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,1680000,43.5,51,30,0,0,0,16.2,29430000,Athletic,Athletic,69.0,69,69,0,0,0,27.6,72810000,19,7,4.0
