Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Jugador,Target
Sevilla,José Ángel Carmona,DF,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,José Ángel Carmona,0.0
Sevilla,Rakitic,MD,70,5.8,"['1', '11', '10', '10', '9']",1,11,10,10,9,8.2,8200000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Rakitic,7.0
Sevilla,Joan Jordan,MD,82,4.1,"['5', '6', '2', '4', '4']",5,6,2,4,4,4.2,5330000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Joan Jordan,2.0
Sevilla,Papu Gómez,MD,45,4.8,"['-', '11', '2', '4', '4']",0,11,2,4,4,4.2,4540000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Papu Gómez,2.0
Sevilla,Fernando Reges,MD,64,4.3,"['-', '-', '-', '-', '5']",0,0,0,0,5,1.0,3410000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Fernando Reges,0.0
Sevilla,Delaney,MD,36,4.4,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,2950000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Delaney,2.0
Sevilla,Óliver Torres,MD,30,3.5,"['-', '6', '2', '1', '6']",0,6,2,1,6,3.0,1570000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Óliver Torres,4.0
Sevilla,Gudelj,MD,21,3.7,"['4', '2', '2', '-', '-']",4,2,2,0,0,1.6,930000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Gudelj,0.0
Sevilla,Pedro Ortiz,MD,0,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Pedro Ortiz,0.0
Sevilla,Luismi Cruz,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Luismi Cruz,0.0
Sevilla,Juanlu Sánchez,MD,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,320000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Juanlu Sánchez,0.0
Sevilla,Rafa Mir,DL,52,4.2,"['2', '9', '-1', '4', '2']",2,9,-1,4,2,3.2,6160000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Rafa Mir,0.0
Sevilla,Ocampos,DL,64,4.6,"['0', '10', '2', '12', '6']",0,10,2,12,6,6.0,7520000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Ocampos,4.0
Sevilla,Erik Lamela,DL,21,5.5,"['2', '4', '8', '-', '-']",2,4,8,0,0,2.8,5820000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Erik Lamela,5.0
Sevilla,En-Nesyri,DL,33,3.4,"['2', '2', '-', '2', '-']",2,2,0,2,0,1.2,5230000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,En-Nesyri,8.0
Sevilla,Jesús Corona,DL,27,4.8,"['2', '8', '5', '16', '-2']",2,8,5,16,-2,5.8,7690000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Jesús Corona,2.0
Sevilla,Munir El Haddadi,DL,12,3.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1000000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Munir El Haddadi,0.0
Sevilla,Suso,DL,18,3.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,920000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Suso,0.0
Sevilla,Martial,DL,21,2.3,"['1', '1', '2', '-', '-']",1,1,2,0,0,0.8,8030000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Martial,0.0
Sevilla,Iván Romero,DL,6,1.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,121.2,50,104,46,81,52,66.6,107330000,Cádiz,Cádiz,96.6,46,41,64,80,57,57.6,46870000,3,17,Iván Romero,2.0
Athletic Club,Unai Simón,PT,88,4.6,"['5', '1', '7', '-', '8']",5,1,7,0,8,4.2,3220000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Unai Simón,6.0
Athletic Club,Agirrezabala,PT,12,5.0,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,360000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Agirrezabala,0.0
Athletic Club,Ezkieta,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,180000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Ezkieta,0.0
Athletic Club,Iñigo Martínez,DF,65,5.3,"['-', '-', '2', '-', '5']",0,0,2,0,5,1.4,5380000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Iñigo Martínez,7.0
Athletic Club,Daniel Vivian,DF,59,5.1,"['3', '4', '1', '-', '4']",3,4,1,0,4,2.4,3020000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Daniel Vivian,0.0
Athletic Club,Yeray Álvarez,DF,56,4.5,"['3', '3', '2', '2', '6']",3,3,2,2,6,3.2,2670000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Yeray Álvarez,5.0
Athletic Club,De Marcos,DF,47,4.6,"['3', '-', '4', '4', '2']",3,0,4,4,2,2.6,1450000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,De Marcos,5.0
Athletic Club,Lekue,DF,62,3.6,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,1140000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Lekue,0.0
Athletic Club,Balenziaga,DF,68,3.1,"['6', '-', '2', '0', '2']",6,0,2,0,2,2.0,970000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Balenziaga,0.0
Athletic Club,Yuri Berchiche,DF,21,5.6,"['-', '1', '5', '-', '5']",0,1,5,0,5,2.2,4280000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Yuri Berchiche,7.0
Athletic Club,Álex Petxarroman,DF,3,1.8,"['4', '0', '2', '-', '-']",4,0,2,0,0,1.2,480000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Álex Petxarroman,2.0
Athletic Club,Unai Núñez,DF,21,2.7,"['-', '-', '-', '-1', '-']",0,0,0,-1,0,-0.2,440000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Unai Núñez,0.0
Athletic Club,Capa,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,490000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Capa,0.0
Athletic Club,Muniain,MD,88,7.0,"['9', '4', '15', '6', '6']",9,4,15,6,6,8.0,10510000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Muniain,7.0
Athletic Club,Álex Berenguer,MD,65,4.0,"['2', '4', '-', '-', '2']",2,4,0,0,2,1.6,4440000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Álex Berenguer,4.0
Athletic Club,Unai Vencedor,MD,76,3.3,"['3', '5', '2', '4', '4']",3,5,2,4,4,3.6,1790000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Unai Vencedor,2.0
Athletic Club,Mikel Vesga,MD,44,2.9,"['1', '3', '2', '-', '5']",1,3,2,0,5,2.2,1330000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Mikel Vesga,6.0
Athletic Club,Dani García,MD,71,2.8,"['2', '-', '2', '2', '4']",2,0,2,2,4,2.0,920000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Dani García,2.0
Athletic Club,Nico Williams,MD,24,2.4,"['2', '2', '2', '0', '5']",2,2,2,0,5,2.2,3350000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Nico Williams,1.0
Athletic Club,Zarraga,MD,24,2.5,"['2', '2', '2', '1', '1']",2,2,2,1,1,1.6,810000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Zarraga,2.0
Athletic Club,Nico Serrano,MD,9,3.0,"['-', '4', '-', '3', '-']",0,4,0,3,0,1.4,500000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Nico Serrano,0.0
Athletic Club,Williams,DL,85,5.1,"['4', '4', '3', '3', '10']",4,4,3,3,10,4.8,9460000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Williams,-1.0
Athletic Club,Raúl García,DL,62,4.7,"['9', '5', '10', '5', '5']",9,5,10,5,5,6.8,5130000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Raúl García,4.0
Athletic Club,Sancet,DL,47,4.7,"['2', '2', '-', '8', '-']",2,2,0,8,0,2.4,4180000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Sancet,0.0
Athletic Club,Villalibre,DL,6,2.7,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,690000,91.0,60,46,63,43,74,57.2,67190000,Valencia,Valencia,89.8,49,56,40,51,50,49.2,71460000,8,10,Villalibre,2.0
Atlético Madrid,Oblak,PT,100,3.2,"['4', '3', '7', '6', '2']",4,3,7,6,2,4.4,4130000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Oblak,11.0
Atlético Madrid,Lecomte,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Lecomte,0.0
Atlético Madrid,Savic,DF,71,4.3,"['4', '1', '6', '4', '-']",4,1,6,4,0,3.0,3560000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Savic,6.0
Atlético Madrid,José Giménez,DF,62,4.7,"['-', '-', '-', '2', '4']",0,0,0,2,4,1.2,3520000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,José Giménez,6.0
Atlético Madrid,Mario Hermoso,DF,62,3.8,"['-', '-', '9', '-', '2']",0,0,9,0,2,2.2,2100000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Mario Hermoso,0.0
Atlético Madrid,Renan Lodi,DF,38,3.2,"['2', '2', '5', '2', '1']",2,2,5,2,1,2.4,3410000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Renan Lodi,0.0
Atlético Madrid,Felipe,DF,41,3.2,"['4', '4', '-', '-', '-']",4,4,0,0,0,1.6,1870000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Felipe,4.0
Atlético Madrid,Vrsaljko,DF,24,3.6,"['1', '2', '3', '3', '1']",1,2,3,3,1,2.0,1230000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Vrsaljko,4.0
Atlético Madrid,Reinildo Mandava,DF,32,3.8,"['2', '4', '5', '4', '2']",2,4,5,4,2,3.4,4470000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Reinildo Mandava,5.0
Atlético Madrid,Ferreira Carrasco,MD,71,5.6,"['7', '17', '8', '-', '0']",7,17,8,0,0,6.4,9290000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Ferreira Carrasco,9.0
Atlético Madrid,Rodrigo de Paul,MD,62,4.8,"['4', '3', '7', '2', '4']",4,3,7,2,4,4.0,7190000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Rodrigo de Paul,0.0
Atlético Madrid,Kondogbia,MD,50,4.8,"['2', '2', '-', '5', '-']",2,2,0,5,0,1.8,4280000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Kondogbia,5.0
Atlético Madrid,Lemar,MD,50,5.0,"['4', '-1', '-', '5', '4']",4,-1,0,5,4,2.4,4720000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Lemar,0.0
Atlético Madrid,Marcos Llorente,MD,76,4.2,"['4', '3', '2', '5', '5']",4,3,2,5,5,3.8,6550000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Marcos Llorente,5.0
Atlético Madrid,Koke,MD,74,3.9,"['2', '4', '4', '1', '3']",2,4,4,1,3,2.8,4140000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Koke,5.0
Atlético Madrid,Daniel Wass,MD,56,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2960000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Daniel Wass,0.0
Atlético Madrid,Héctor Herrera,MD,24,3.6,"['-', '-', '-', '6', '1']",0,0,0,6,1,1.4,2330000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Héctor Herrera,0.0
Atlético Madrid,Carlos Martín,MD,0,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Carlos Martín,0.0
Atlético Madrid,Javi Serrano,MD,3,0.0,"['-', '-', '4', '-', '-']",0,0,4,0,0,0.8,550000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Javi Serrano,0.0
Atlético Madrid,Correa,DL,59,5.3,"['-', '3', '4', '2', '4']",0,3,4,2,4,2.6,11700000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Correa,2.0
Atlético Madrid,Luis Suárez,DL,56,5.1,"['4', '-', '5', '2', '3']",4,0,5,2,3,2.8,11670000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Luis Suárez,0.0
Atlético Madrid,João Félix,DL,38,6.3,"['3', '1', '-', '6', '-']",3,1,0,6,0,2.0,13810000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,João Félix,0.0
Atlético Madrid,Griezmann,DL,62,4.9,"['4', '2', '4', '-', '7']",4,2,4,0,7,3.4,11100000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Griezmann,5.0
Atlético Madrid,Matheus Cunha,DL,15,4.4,"['2', '7', '0', '2', '2']",2,7,0,2,2,2.6,5550000,94.5,53,57,73,57,45,57.0,120640000,Real Madrid,Real Madrid,133.5,100,79,89,86,108,92.4,152710000,4,1,Matheus Cunha,6.0
Osasuna,Sergio Herrera,PT,97,5.0,"['8', '4', '17', '1', '3']",8,4,17,1,3,6.6,3590000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Sergio Herrera,2.0
Osasuna,Juan Pérez,PT,3,-2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Juan Pérez,0.0
Osasuna,David García Zub.,DF,94,5.5,"['7', '3', '2', '-', '6']",7,3,2,0,6,3.6,5170000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,David García Zub.,5.0
Osasuna,Nacho Vidal,DF,91,4.0,"['4', '2', '-1', '4', '4']",4,2,-1,4,4,2.6,2460000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Nacho Vidal,4.0
Osasuna,Manu Sánchez,DF,68,3.5,"['6', '2', '3', '4', '3']",6,2,3,4,3,3.6,1680000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Manu Sánchez,3.0
Osasuna,José Ángel Cote,DF,32,2.9,"['2', '3', '1', '0', '-']",2,3,1,0,0,1.2,1050000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,José Ángel Cote,0.0
Osasuna,Unai García,DF,38,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,690000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Unai García,3.0
Osasuna,Juan Cruz,DF,56,2.9,"['-', '-', '-', '2', '2']",0,0,0,2,2,0.8,800000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Juan Cruz,0.0
Osasuna,Aridane Hernández,DF,29,2.9,"['4', '2', '2', '-', '6']",4,2,2,0,6,2.8,1850000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Aridane Hernández,4.0
Osasuna,Ramalho,DF,3,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Ramalho,3.0
Osasuna,Unai Dufur,DF,3,2.0,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,250000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Unai Dufur,0.0
Osasuna,Roberto Torres,MD,15,3.8,"['4', '-', '2', '4', '4']",4,0,2,4,4,2.8,1770000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Roberto Torres,0.0
Osasuna,Jesús Areso,DF,6,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Jesús Areso,0.0
Osasuna,Rubén García,MD,82,4.7,"['2', '3', '2', '4', '4']",2,3,2,4,4,3.0,6010000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Rubén García,4.0
Osasuna,Jon Moncayola,MD,91,4.5,"['6', '2', '6', '4', '5']",6,2,6,4,5,4.6,5080000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Jon Moncayola,7.0
Osasuna,Lucas Torró,MD,88,4.7,"['4', '4', '-', '2', '5']",4,4,0,2,5,3.0,3890000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Lucas Torró,2.0
Osasuna,Brasanac,MD,71,2.9,"['-', '-2', '1', '1', '3']",0,-2,1,1,3,0.6,990000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Brasanac,1.0
Osasuna,Javi Martínez Calvo,MD,21,3.1,"['2', '2', '1', '-', '2']",2,2,1,0,2,1.4,770000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Javi Martínez Calvo,4.0
Osasuna,Kike Barja,MD,24,2.7,"['2', '-', '2', '4', '3']",2,0,2,4,3,2.2,840000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Kike Barja,11.0
Osasuna,Oier,MD,18,1.3,"['-', '1', '1', '-', '-']",0,1,1,0,0,0.4,370000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Oier,2.0
Osasuna,Iñigo Pérez,MD,9,2.9,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8,320000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Iñigo Pérez,0.0
Osasuna,Iker Benito,MD,3,1.5,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,260000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Iker Benito,0.0
Osasuna,Aimar Oroz,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Aimar Oroz,0.0
Osasuna,Ezequiel Ávila,DL,56,4.4,"['4', '8', '5', '3', '2']",4,8,5,3,2,4.4,5890000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Ezequiel Ávila,5.0
Osasuna,Kike García,DL,50,4.0,"['3', '-', '-', '4', '2']",3,0,0,4,2,1.8,3560000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Kike García,0.0
Osasuna,Budimir,DL,50,4.6,"['6', '7', '11', '2', '9']",6,7,11,2,9,7.0,6100000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Budimir,9.0
Osasuna,Barbero,DL,0,1.0,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,240000,81.6,68,41,57,42,63,54.2,54640000,Espanyol,Espanyol,90.0,73,50,43,69,36,54.2,53330000,9,14,Barbero,0.0
Espanyol,Diego López,PT,94,4.6,"['11', '1', '-1', '2', '-1']",11,1,-1,2,-1,2.4,2740000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Diego López,3.0
Espanyol,Oier Olazábal,PT,3,4.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Oier Olazábal,0.0
Espanyol,Joan García,PT,3,-3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Joan García,0.0
Espanyol,Leandro Cabrera,DF,97,4.6,"['7', '5', '8', '0', '2']",7,5,8,0,2,4.4,4490000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Leandro Cabrera,2.0
Espanyol,Adrià Pedrosa,DF,91,3.5,"['5', '2', '5', '-', '-']",5,2,5,0,0,2.4,1900000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Adrià Pedrosa,0.0
Espanyol,Sergi Gómez,DF,79,3.7,"['-', '4', '-', '2', '1']",0,4,0,2,1,1.4,1560000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Sergi Gómez,7.0
Espanyol,Aleix Vidal,DF,53,2.9,"['-', '4', '4', '2', '3']",0,4,4,2,3,2.6,920000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Aleix Vidal,6.0
Espanyol,Óscar Gil,DF,59,3.5,"['10', '2', '-', '4', '-']",10,2,0,4,0,3.2,1110000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Óscar Gil,0.0
Espanyol,Calero,DF,32,2.9,"['5', '2', '2', '4', '0']",5,2,2,4,0,2.6,1410000,90.0,73,50,43,69,36,54.2,53330000,Osasuna,Osasuna,81.6,68,41,57,42,63,54.2,54640000,14,9,Calero,4.0
